source,target
8187056,7590976
8187056,8611205
8187056,6716136
8187056,10238103
8187056,3863455
8186476,8186990
8186476,7559157
8186476,8712382
8186476,7909797
8186476,10370183
10609239,1245993
10609239,5660494
10609239,989194
10609239,4418467
10609239,205736
10609239,9860108
10609239,10494494
10609239,9779170
10609239,10043687
10609239,2341289
10609239,4294853
10609239,1824043
10609239,10043922
10609239,10043895
3720999,4418557
3720999,4275359
3720999,4841946
3720999,192513
3720999,3989984
3720999,7815660
4052157,6198404
4052157,988944
4052157,3763401
4052157,10768666
4052157,5877936
4052157,1541916
4052157,10426139
4052157,1541991
4052157,4294859
4052157,670312
4519134,6111353
4519134,1901790
4519134,10043922
4519134,4835710
4519134,8911454
4519134,5954417
4519134,41756
4519134,41842
4519134,3058697
4051986,1032676
4051986,7308611
4051986,8411998
4051986,426499
4051986,3228465
4051986,3939715
4051986,4843037
4051986,5250510
2238064,7241516
2238064,5756816
2238064,989007
2238064,989194
2238064,1484766
2238064,581820
2238064,9000774
2238064,5551760
2238064,8872607
2238064,6651012
2238064,11024746
1774467,6679246
1774467,9832881
1774467,2266414
1774467,6346571
1774467,10688682
1774467,6405360
1774467,8149463
1774467,784180
1774467,10688246
1774467,10937808
1774467,1728576
1774467,6673927
1774467,1585497
1774467,8938010
1774467,4086093
1774467,10937866
1774467,8148808
1774467,3493892
1774467,7891058
1774467,7294593
3720605,6601628
3720605,1908310
3720605,6873012
3720605,2341072
3720605,9340444
3720605,4670900
3720605,4083884
3720605,6196525
3720605,9320872
3720605,5836928
3720605,10768802
3720605,8229895
3895903,9369218
3895903,5954162
3895903,8278328
10979353,9446820
10979353,7308678
10979353,4835283
10979353,7308226
10979353,7308517
10979353,8984787
10979353,989422
6821122,7589952
6821122,10455870
6821122,9001442
6821122,989089
6821122,7590515
6821122,7850632
6821122,4948212
6821122,6164282
6821122,5331431
6821122,5771076
6821122,4210367
6821122,11135937
6821122,5011675
6821122,10965725
6821122,989007
6821122,8031459
6821122,10044120
6821122,6162858
6821122,7308179
6821122,7308417
6821122,7308348
6821122,4835254
6821122,7308611
6821122,7308678
6821122,7308276
6821122,7308326
6821122,7308517
6821122,5927849
6821122,7308706
6821122,6677946
6821122,3370162
6821122,5476508
6821122,7308590
6821122,704647
6821122,4758674
6821122,32931
5124357,9860141
5124357,8872290
5124357,118410
5124357,7308706
5124357,989310
5124357,313872
5124357,4640724
5124357,2958041
5124357,10494662
5124357,10044947
5124357,6602226
4418528,9076354
704828,5331431
5559312,5331431
8461184,9860141
4815818,7559326
4815818,7419414
4815818,8499929
4815818,7559253
4815818,1716220
4815818,4381359
3393458,6679246
3393458,6766652
3393458,7682742
3393458,5297803
5965612,10965725
5965612,5799163
5965612,7589952
5965612,5840752
5965612,7419645
5965612,5787951
5965612,10364774
5965840,10270123
5965840,989089
5965840,581752
5965840,2352853
5965840,7589952
5965840,607406
5965840,7308706
5965840,4906413
5965840,1883285
5965840,822350
5965840,989397
5965900,9983240
5965900,8911624
5965900,9779083
5965900,10043650
5965900,8134390
5965900,8619079
5965900,301154
5965900,7473289
5965900,10079346
5965900,2526804
5965900,2447821
3841628,10478852
3841628,1363234
3841628,1363395
3841628,8006107
3841628,1363577
3841628,8005994
3841628,1301634
3841628,2912304
3841628,10765382
3841628,7294550
3393640,313955
3393640,9959408
3393640,118748
3393640,7308534
3393640,3468202
3393640,8149721
3393640,8411827
3393640,10043724
3393640,7578081
3393640,9779286
3393640,10423518
3393640,10458343
3393640,6103475
3393640,4085787
6801086,1080225
6801086,3182228
6801086,10043665
6801086,3767574
6801086,118391
6801086,1537552
6801086,5777437
6801086,9713680
6801086,4064088
6801086,9624325
6801086,1079962
6801086,10349083
6801086,9001429
9005476,8134318
9005476,8911624
9005476,8134221
9005476,8026592
9005476,5304764
9005476,8134489
9005476,8619079
9005476,8134272
6651012,9779532
6651012,9126258
6651012,10043922
6651012,4504079
6651012,9395316
6651012,314556
6651012,10935181
6651012,4906680
6651012,8110766
6651012,2614088
6651012,6482660
6651012,3121430
6651012,5949237
7328209,6679300
7328209,3121634
7328209,10494058
7328209,9779363
7328209,10036806
7328209,10423356
7328209,8355768
7328209,118741
7328209,4835491
4582787,7372903
4582787,1548262
4582787,10802654
4582787,10895874
4582787,5788920
4582787,1892774
8195718,1475879
8195718,10458216
1236647,8911624
1236647,9779083
1236647,8911267
1236647,8619079
1236647,301154
1236647,610692
10625295,10688682
10625295,5297803
10625295,7446189
10625295,1942689
6867084,4693088
6867084,6405360
7821852,5079517
7821852,9504821
7821852,5153702
7821852,10043724
7821852,5759424
7821852,6058433
7821852,5943674
7821852,10423518
3499861,9001262
3499861,4841885
3499861,1592102
3499861,3692731
3499861,1592279
3499861,2881674
3499861,4842378
3499861,9514361
3499861,4418557
3499861,4730726
3499861,1380716
3499861,11239709
3499861,4318377
3499861,6111562
3499861,10489619
3499861,7553179
8536568,3489792
8536568,4842297
8536568,2101902
8536568,1064402
8536568,4841840
691800,5955070
691800,2450233
691800,7308387
10492219,364955
4173814,6005883
9959381,6601628
2042817,8802959
7026344,843678
7890023,8502165
11140831,6601628
1541908,4173794
7869632,1919054
4057622,6601628
5708866,9763001
7614962,7066947
614168,9233354
614594,1438852
614281,7501456
614085,9926133
614085,8006032
614085,614168
614085,1438852
1301529,1301432
4882260,7187144
4882260,6591656
4882260,8411795
4882341,129477
4882341,9242691
4882341,7187144
4882341,6601628
4882341,8851766
4882341,5777182
4882341,5777063
4882341,10467239
4883181,4104453
4883181,8411827
4883181,6758276
4883181,2273685
4883181,1698707
6995036,2110331
6994819,9233286
6994819,9926133
6994819,614172
9696713,4425796
9696713,8134221
9696713,8134451
9696713,9512632
9696713,7067147
8194347,6601628
8194347,1918838
8194347,1503103
8194347,5837075
8194347,5777496
3627811,6602226
5731422,118748
5731422,7308353
5731422,6056132
5731422,8478744
5731422,3883890
5731422,8411827
5731422,8411909
5731422,10667542
5731422,8980061
7940182,8411909
7940182,7308353
7940182,7187150
5731124,6602467
5731124,5777190
5731124,5777008
5731124,8980264
5731124,7839780
5731124,5777309
5731124,6601628
5731124,8980123
5731124,10779356
5731124,6602226
3627668,3883890
3627668,4316182
3627668,8209643
3627668,1763909
3627855,3141466
3627855,8411901
10424166,9082831
10424166,9970823
10424166,3934677
10424166,5027951
10424166,8411998
10424166,8193912
10424110,6601628
10424110,207395
10424110,1919351
10424110,1925211
5731065,6601628
5731065,6602226
5731065,9082831
5731065,6945843
5731065,6098678
5731065,8647815
1687131,6602226
1687131,7187150
1687131,2009327
1687131,6814631
2953116,6602226
2953116,6601628
2953116,9860141
2953116,8772722
5181750,9860141
2953121,6602226
2953105,8772722
2953105,9860141
2953105,8873321
2953105,4665775
2953105,6601628
2953105,6602226
2953105,2953116
2953105,5777216
2953105,7187144
2953105,5027596
2953105,5777437
8363386,7501527
8363386,783862
8363386,7740833
7644889,1925607
7644889,5027548
7644889,8851766
7644889,6602226
7644889,7187150
7644889,1763909
7644889,4364711
7644889,7644755
7644889,10100777
7644837,6602226
7644640,6602226
7644640,6601628
6868578,10085433
6868578,9119625
9118945,4425834
9118945,1414582
9118399,2352853
9118399,3763401
8377286,6098461
8377286,10467239
8377286,1356826
8377286,1452212
4906565,4665775
4906565,8851766
4906565,5777137
4906565,9860141
4906565,5027596
4906565,5028103
4906899,6602226
8111039,6602226
8111039,5777190
8111039,7839780
8111315,1925607
6591724,8210018
6591724,2953116
6591724,5027951
6591724,9860141
6591724,8772722
6591724,5777063
6591724,5777437
6591724,5027596
6591724,5027976
6591774,5027596
6591774,1356826
6591774,10467239
6591774,5837075
11241713,6601628
11241713,5777190
11241713,6602226
11241713,5777309
11241713,7187150
11241713,7187144
11241713,10546116
11241713,8980123
11241713,5777004
11241713,5777437
11241713,1918838
11241713,5777432
4064057,7187150
4064088,8772722
4064088,7187150
4064088,6601628
4064088,6602226
1924673,8134202
1924673,4425815
1924673,8134489
1924673,8134395
1924673,7066904
1924673,7066947
1924673,9183387
1924673,6329123
1924673,8134210
1924673,8134470
1924673,8337953
1307967,6602226
1307967,7839780
1307967,9380360
2094615,6909112
2094615,9183387
2094615,8134221
2094615,8134202
2094615,8134489
2094615,8134254
2094615,4425834
2094615,7067031
2094615,4425795
2094615,8134603
2094615,7615151
2094615,8134470
2094615,10805656
2094615,8134243
2094615,3032578
1924650,10779356
1924650,7285113
1924650,8411909
1924650,5927344
1924650,8772722
4063797,1925211
4063797,8851766
4063797,7187150
4063797,6601628
4063797,822520
4063797,6602226
9082831,10938704
9082831,6602436
9082831,3763529
9082831,11017560
9082831,7187150
9082831,6601628
9082831,10100777
9082831,7187144
9082831,5880425
9082831,6602226
2447092,5810930
2447092,4173814
2447092,1925211
2447092,8851766
2447092,11017342
2447092,7187150
2447092,7187144
2447092,2106166
2447092,6602226
2472355,6601628
2472355,822398
2472355,5777309
2472355,1348225
2472355,8411909
2472355,7187150
2472355,1919514
2446989,4425815
2446989,7339114
2446989,7066904
2446989,9183387
2446989,3272008
2446989,8134254
2447138,8411909
2447138,8411827
2447138,7187144
2447138,8411998
2447138,7187150
2447138,10801616
2447138,10100777
2447138,6716136
2447138,5777394
2447138,6192351
2447138,6602226
2447138,6601628
2447138,7839780
2447117,5777128
2447117,8314657
2447117,5777216
2447117,6602436
2447117,7187150
2447117,6601628
2447117,434055
2447117,6602226
2447113,6602226
2447113,6601628
2447113,5777243
2447113,5927849
2447113,1356734
2447113,6716136
2447113,5027976
9562627,8411827
9562627,8411999
9562627,5777309
9562627,118748
7296580,6601628
7296580,7682093
7296580,10938704
7296580,7839780
7296580,5777063
7296580,4241993
7296580,7187144
5967692,6601628
5967692,6602226
5967692,11017560
5967692,9380459
5967692,7187150
5967692,7187144
5967692,1348220
5967692,8914726
5967692,10456815
5967692,6716136
5967692,2291104
5967692,8411998
5967692,3763529
9970823,7308416
9970823,822350
9970823,5858115
9970823,4173814
633016,1925211
633016,8851766
633016,5777243
633016,5777394
6056260,7187150
6056260,7644837
6056260,1503556
5652103,6363714
5652103,3763529
5652103,1763728
5652103,7187150
5652103,7187144
5652103,8411998
5652203,6601628
5652203,6758322
5652203,3550231
5652203,6005883
5652203,7609393
5652203,2447092
5652203,7187144
9082960,6601628
9082960,8980123
9082960,9975585
9082960,6591774
9082960,8894579
9082960,11017560
9082960,5777225
5966992,118748
5966992,10467239
5966992,6602226
6056415,8314899
6056415,7187150
6056415,7187144
6056415,8980152
6056385,1924818
6056385,9379674
6056385,6601628
6056385,6602226
6056385,7187150
6056385,7187144
6056385,6716136
6056385,5027976
6056385,186124
6056385,11017342
10938704,5777309
10938704,6601628
10938704,1918838
10938704,7285113
10938704,7682093
10938704,5027951
10938704,1503103
4578661,8673966
4578661,6716136
4578661,5249372
4578661,5028086
4578661,5777437
4578661,7414249
4578661,5028103
6716339,6602226
6716339,7187144
6716339,5009648
6716339,7187150
6716339,8411998
6716339,8851766
6716339,6716136
6716339,1763909
9975109,8851766
9975109,5777190
9975109,8980264
9975109,8979793
9975109,1925364
9975109,6602226
9975109,7609393
9975109,4578078
9975109,5837075
195323,6602226
195323,6601628
195323,5777491
195323,8314657
195323,7187150
195323,3092783
195323,10467239
195323,8411827
195323,9242691
195323,5927344
195323,822398
195323,118748
195323,8411998
195323,10100777
195323,6716136
195323,7090249
195323,4578078
195323,5837075
195323,7682093
194923,6602226
194923,5927328
194923,6601628
194923,5777190
194923,5777063
194923,3468202
194923,8851766
194923,5777010
194923,9860141
194923,1207239
194923,10467239
194923,6591656
195345,186124
195345,5777216
195345,118748
195345,1503103
195345,8411827
195345,5927344
195345,7187150
195345,8980305
195345,2846807
195345,8314657
195345,8851766
195345,6602226
195345,9189988
195345,3550231
195345,10100777
195345,5837075
195345,3935201
195345,4316182
195345,4666160
195345,8812877
195345,8411998
195317,2953105
195317,11140707
195317,4173794
195317,1925683
195317,1502698
195317,8873321
195317,3934659
195317,11228254
195317,8673966
195317,5777437
194905,6601628
194905,8772722
194905,9860141
194905,5777309
2228532,1763909
2228532,6602226
2228532,10938704
11140707,6602226
11140707,3550228
11140707,8647962
11140707,9860141
11140707,8772722
11140707,2953116
11140707,5777437
11140993,6601628
11140993,5777491
11140993,6602226
11140993,2953105
11140993,9860141
11140993,9975585
11140993,5777437
11140993,8674154
11140993,11228254
11140993,4173794
11140993,7414249
11140993,2070324
11140993,1920716
11140993,8674163
11140993,1502698
11140993,5027596
11140993,7318345
11140993,2953121
11140993,8673966
11140993,1356885
11140993,1925683
11140993,8647962
11140993,6648348
11140993,5028103
11140993,1919351
3210277,4835106
3210169,1301527
3210169,9233189
3661615,10467239
3661615,1207239
7459482,7644837
8411999,6602226
8411999,6601628
8411999,5810930
8411999,5777225
8411998,6602226
8411998,7187144
8411998,3550245
8411998,7187150
8411901,1919351
8411901,8647845
8411901,9860141
8411909,6601628
8411909,6602226
8411909,7285113
8411909,1356826
7308604,3092783
7308590,7187150
7308590,1356485
7308590,822520
7308590,207395
7308353,5810930
7308353,6602226
7308353,7187144
7308353,7187150
7308353,7285113
7308353,8411909
7308353,5927344
7308353,7090249
7308353,118748
7308416,8851766
7308416,7187150
7308416,10546116
7308416,9860141
7308559,1919514
7308559,4907764
7308818,9860205
7308818,6602226
7308818,7318345
7308818,8980119
7308611,6602226
7308611,6601628
7308611,7187150
7308611,5927849
7308497,6601628
7308497,6602226
7308497,8411901
7308252,7308387
7308252,8411901
7308697,8411901
7308697,6602226
7682334,9926089
5777243,6602226
5777243,6601628
5777243,4665775
5777243,5777225
5777243,5777394
5777243,5777010
5777243,8772722
5777243,5858115
5777309,6601628
5777309,5777095
5777309,8772722
5777309,9860141
5777309,6602226
5777036,10467239
5777036,5927344
5777214,6601628
5777232,6601628
5777232,5777190
5777232,5777220
5777496,5777491
5777496,6602226
5777496,10467239
5777008,7187144
5777008,8851766
5777008,11195601
5777008,5777128
5777424,6602226
5777385,5777437
301177,6601628
301177,5927417
301177,7187150
301177,10100777
301175,8980129
301175,6602226
301203,5777432
301203,5777063
301203,6602226
301179,6601628
301179,5028086
301223,7644837
301223,5837075
1938547,7339114
1938547,7138343
1938547,7614962
1938526,7067031
7901565,8980123
7901565,10779356
7901565,3661615
7901565,434055
7901565,2953116
7901565,9860303
7901565,10938704
7901565,7682093
7901565,129477
7901565,8150344
7901565,9242691
7901565,8980305
7901565,5777144
118748,7776143
118748,10467239
118748,7285113
118748,5927344
118748,8851766
118748,4389407
118748,8647845
9860354,5777010
9860354,8851766
9860354,3190296
9860354,5777225
9860354,860837
9860354,8980119
9860108,8411998
9860428,9860141
9860428,9860303
8980185,6601628
8980185,10467239
8980185,8210018
8980185,2352853
8980185,7187144
8980185,8411827
8980185,5837075
8980185,8980264
8980185,5777496
8980185,4578078
8980392,6602467
8980392,5837075
8980392,5777190
8980392,7682093
8980392,8979793
8980392,10938704
8980392,9860205
8980392,7644640
8980392,5777437
8980392,3141466
8980392,7644837
8980392,6591774
8980392,822398
8980392,10467239
8894505,5777214
8894713,6601628
8894713,7682093
8894713,8851766
8894713,7187150
8894713,7187144
8894713,10546116
8894713,7308416
8894713,7459482
8894713,5777366
8894713,3763529
8894713,1356826
8894713,5777496
8894713,1763728
8894713,7644837
8894713,1207239
8894713,5028086
4923658,3102961
4923658,6329123
4923658,1938571
4923658,1461717
10802824,10802654
7682093,6602226
7682093,4665775
7682093,5777220
7682093,8980119
7682093,8851766
7682093,7187150
7682093,6601628
7682093,5777010
7744398,784231
7744398,614172
7744398,2110715
7744398,7265954
7744398,9233222
7744369,7265303
7744369,5547076
7744369,1301432
7744369,2110128
7744369,4518083
3678547,748148
3678255,7157906
11045180,129477
11045180,9860141
11045180,5777182
11140499,5777448
11140499,6602226
11140499,7187144
11140499,7644640
11140499,5777004
11140499,5777394
11140499,5027455
11140499,8210018
11140499,195323
11140499,604904
11140499,5777432
11061701,10467239
11061701,822398
11061701,5777144
4835440,6601628
4835440,6602226
4835440,822350
4835440,1763909
4835440,8914160
4835440,2106166
4835440,7308416
4835440,8411998
4835565,1925607
4835565,8647962
8150344,8980119
8150344,4665775
8150344,5777243
223366,822398
604904,5777220
604904,129477
604904,6591656
604904,6758322
604904,10467239
604904,8980123
5117181,1356826
5117181,6758322
5117181,7609393
5117181,8210018
5117181,10467239
5117181,915177
5117181,8851766
5117181,822398
5117181,7187150
5117181,6098461
5116899,1919054
5116899,2953116
5116899,8772722
5116899,9860141
5116899,8873321
5116899,2757961
5116899,5777448
5116899,7318345
5116899,8812900
5116899,1356885
5116899,1919006
5116899,11228254
5116899,10546116
5116899,6602226
5970056,7157906
5970056,4835105
5970056,7157071
5970056,7157385
5970056,2215267
5969887,2981259
5969887,4881239
5969887,7157385
10546116,6601628
10546116,6005883
10546116,6602226
6456087,3362777
6456259,7615365
6456259,8134221
6456259,4425795
6456259,8134603
6456259,8134585
6456259,9183387
6456259,8134489
6456259,4425834
6456259,7067031
6456332,5289785
6456332,2747179
6456332,2747258
6456332,3554677
6456332,62774
10012874,2747234
10012874,6676190
3141466,8772722
3141466,9860141
3141466,7187150
3141466,6601628
3141470,8772722
3141470,9860141
3141470,6601628
536017,7157635
536017,10994348
536017,5546782
8153042,6601628
8153042,5027951
8152997,6601628
8152997,5927392
8152997,6602226
8152997,8979793
8152997,6602436
8152997,6098678
8152997,7187150
8152997,186124
8152997,10100777
8152997,1924818
10013382,11245911
10455966,6601628
10455966,129477
10455966,5777063
10455966,5027951
10455966,7187144
10455966,5777251
10455966,5777260
10455966,5777366
10455966,5777437
10455966,6602226
4666160,6601628
4666160,6602226
7591009,8851766
7591009,6601628
7591009,2070324
8134202,4425837
8134269,4425837
8134269,8134210
8134269,8134410
8134395,1938547
8134603,4425837
8134603,4425795
8134603,8134254
8134603,8134202
8134617,9512632
8134235,8134366
8134235,8134202
8134235,7615365
8134235,4425795
8134394,8134606
8134394,8134269
8134394,4425837
8134394,8134202
8134394,8134366
8134210,4425815
8134210,4425834
8134210,7066983
8134210,7066947
8134221,4425837
8134221,8134394
8134221,8134585
8134221,4425815
8134221,9183387
8134221,8134489
8134221,8134589
8134221,4425842
8134221,8134487
8134221,8134603
8134221,8134606
8134221,8134269
8134221,8134259
8134585,8134470
8134585,9183387
8134585,6909112
8134585,8134489
8134585,8134395
8134585,4425815
8134410,8134221
8134489,6909112
8134489,8134470
8134606,8134269
8134583,8134269
8134583,4425791
8134583,7615151
8134373,9512632
8134564,7066983
8134564,4425815
8134564,8134254
8134564,8134470
8134564,9512632
8134564,8134617
8134451,8134489
8134451,8134606
8134451,8134221
8134527,8134451
8134527,8134606
8134243,7067147
8134243,7067031
8134243,8134606
10802654,1892774
7406859,4234761
3691574,2110676
3691574,10469309
3691228,5297843
3691228,7157385
3691228,7157071
8142812,614168
8142812,5546782
8142812,4557798
8142812,10468838
8142812,3719429
8142695,2032018
8142268,5297803
8142495,7501456
8142495,9233263
8142495,7739562
8142862,2110331
8142965,4557838
8142965,9233222
8142965,7739887
8142965,7265405
8142965,5297843
8142296,7157332
8142296,2110128
8142296,748127
8142041,9233354
8142041,7739556
8142097,7157385
8142097,3719442
8142097,2032118
5080070,2110128
5079796,9233189
5079796,7739558
5079796,7157071
5079796,7157385
5079796,9233222
5079796,2110128
5080022,7157478
5080022,2110361
5080022,10468944
5080022,5297803
1013717,8980119
1013717,5927350
5382746,1141
5382651,7721410
10492219,9119625
10492219,3812452
10492219,7406859
10492219,6146477
10492219,8116910
10492219,9919376
10492219,2747063
10492219,2747258
10492219,4734664
10492340,9287396
10492340,5382746
10779356,6602226
10779356,9379674
10779356,822398
4022981,5927417
5880425,6602226
5880425,1356485
5880425,7187144
5880425,3550245
5880425,7187150
5880095,6005883
5880095,7187144
4241993,6602226
4241993,1924818
4241993,9379674
4241993,7187150
4241993,8851766
4241993,1356561
4241993,9972773
4241993,7682093
1918987,7187150
1918987,6601628
1918987,3550231
1918987,7187144
1918987,6602226
1918581,1356734
1918581,6098678
1918581,7187150
1918581,6601628
1918581,5880425
1918581,6602226
1918838,8314899
1918875,6602226
1918875,5777137
1918875,8851766
1918875,6005883
1918875,7187144
1918875,7609393
1918875,6758322
1918996,4425815
1918996,7066947
1918996,8134395
1918996,9183387
1918996,8134470
1918996,1938547
8812877,7187150
8812877,7187144
8812877,8851766
8647815,6601628
8647815,5927392
8647815,6602226
8647815,8979793
8647815,6098678
8647815,3550245
8647815,6005883
8647815,186124
8647815,1925364
8647815,1924818
1503205,6602226
1503205,8652772
8647845,6601628
8647845,822398
8647845,1920765
8647845,9860141
8647845,7187150
9380673,5777220
9380673,6945843
9380673,9379674
9380673,7682093
9380673,8851766
9380673,6098678
9380673,1924818
9380673,7187144
9380673,6602226
9380459,6602226
9380459,6601628
9380459,7187150
9380459,8851766
9380459,6758322
1503103,6601628
1503103,10467239
1503103,8314657
7889154,6601628
7889154,1356734
7889154,3550245
7889154,8851766
7889154,7187150
7889308,4425795
7889308,8134221
7889308,8134603
11017342,1356485
11017342,822520
11017342,7187150
8479071,6716136
8479071,5777260
8479071,8873321
8479071,1452194
8479071,11017560
4395729,6189892
4395729,1141
6591656,8979793
6591656,7682093
3899511,1938916
3899511,7026344
2933453,7066947
2933453,4425815
2933123,10645562
2933123,7138084
10085433,7157877
10085433,9119625
8050536,129351
8050536,5777084
338386,6968153
6676190,10895762
8894579,129477
8894579,7187150
8894579,3550245
8894579,9972773
8894579,1356734
8894579,7682093
3554710,2747063
3554677,9141433
8980119,5777010
8980119,4389407
8980119,3711996
8980305,6602226
8980305,7187150
8980264,7615184
8980264,7285113
8980264,8851766
8980264,8314657
8980264,6758322
8111923,5216734
8111923,6677946
63160,5289739
63160,6968153
62723,2747063
63117,1114140
10994388,2110128
10994388,9233222
10994388,7157332
1925364,5927417
1925364,8851766
1925364,6602226
1925364,8979793
5881234,5810930
5881234,6601628
5881234,6602226
5881234,8979793
1356561,6005883
1356561,3550231
1356561,3550245
1356561,822520
3550245,6602226
3550245,6601628
3550245,3711996
3550245,6005883
3550245,8851766
3550245,8314657
1925211,5216734
1925211,9478029
1925211,8851766
1925211,6602226
3550231,4389407
3550231,8314657
3550231,6005883
3550231,3435877
1356485,4389407
3712361,6601628
3712361,3190296
3712361,6602226
3712361,7187150
3712361,8851766
2846807,5777251
2846807,10545880
2846807,5810930
2846807,6005883
2846807,8851766
10880621,8772722
9190008,8652772
2273685,5009648
2273685,4104453
2273685,1698707
2273685,4083015
2273685,10546153
8820973,6909112
8820973,8134585
8820973,8134210
8820973,9183387
8820973,8134470
9189988,6602226
9189988,8851766
9189988,8979793
9189988,6005883
4364711,5810930
4364711,7187150
4364711,3550231
4364711,3550245
10801362,8851766
186124,6602226
186124,5810930
186124,9379674
186124,1924818
186124,7187150
186124,8851766
186124,6098678
10801616,8851766
10801616,6602226
10801616,6601628
10801616,8314657
10801616,7187150
10801616,3550245
10801616,1924818
10801616,5777010
10801616,5950
8873424,5810930
8873424,6602226
8873424,6601628
8873424,5777190
8873424,5777475
8873424,9379674
8873424,1925364
8873582,8851766
8873582,6005883
9380360,8980119
9380360,822398
9380360,10467239
9380360,9972773
9380360,5927417
8873384,6426446
434055,6601628
434055,6602226
434055,5810930
434055,6005883
434055,5858115
434055,8314657
434055,6814631
7839780,7682093
11017560,6005883
1919169,5777095
1919169,9860141
1919169,8772722
1919169,5777084
1919169,5777475
1919169,5777182
10704683,5616213
129477,6602226
129477,5777182
129477,5927392
129477,6601628
129477,5777216
129477,5927417
129477,5777063
129477,7682093
129477,8851766
129477,5777137
129477,5927344
129477,1207239
129351,6602226
7869632,6602226
7869632,5777309
7869632,7187144
7869632,7187150
7869632,8980152
7869632,10100777
7869632,129477
7869632,9860108
7869632,8412040
7869632,118748
7869632,5927344
7869632,9380360
7869617,2228532
7869617,7869632
7869617,6602226
7869617,6601628
7869617,5777010
7869617,5777216
7869617,10938704
7869617,7644640
7869617,1502517
2444370,4269585
9916580,6601628
9916580,6602791
9916580,4665775
9916580,129351
9916580,8980119
9916580,5777448
9916580,5777137
9916580,8210018
10605347,2110676
10605328,7157635
10605328,2110361
10455870,5777251
10455870,5777225
10455870,6601628
10455870,6602226
10455870,7187144
10455870,7187150
10455870,5927392
10455870,5927328
10455870,168602
10455998,822398
10455998,10467239
10455998,1356826
10455998,5927344
10455998,5009648
10455998,5837075
10455998,7285113
10455996,10455966
10455996,5777251
10455996,3932979
10455996,10298109
10455996,6602226
10455996,8980305
5181760,2953105
5181760,5181754
5181760,5181762
5181760,2639917
5181760,1524455
5181760,5028086
8183498,6602226
8183498,4510296
8183498,1486633
8183498,9045455
8183498,10158206
8183498,7308276
8183498,4835254
3791168,8980305
3791168,5777182
3791168,10298109
3791168,6602860
3791168,5777475
3791168,7644640
3791168,6602226
4849942,6602226
4849942,6601628
4849942,9082831
4849942,7518532
4849942,1763909
4849942,4117179
4849942,5396012
4849942,4444528
4849942,1735270
4849942,7624763
3592296,9183387
3592296,3272008
3592296,4785599
3592296,8873384
3592296,5689
3592296,9776796
3592296,10456980
3592296,3987894
3592296,8134489
11216541,8412040
11216541,6005883
11216541,7187144
11216541,7518735
11216541,5775742
11216541,7308226
11216541,7308179
11216541,5731253
11216541,8873582
11216541,1535338
3592236,6602226
3592236,7187150
3592236,7187144
3592236,7644889
3592236,10100777
3592236,1764521
3592236,1763909
3592236,1348220
3592236,7644837
3592236,7308326
4849985,1925211
4849985,10546116
4849985,4117179
1121491,8149224
1121491,10424110
1121491,10429335
1121491,4835796
1121491,9972773
1121491,10159092
1121491,1665256
1121491,7973500
10163931,8411999
10163931,5383609
10163989,7284204
10163989,3272008
10163989,3592296
10163989,4160010
7961172,7187144
7961172,1764521
7961172,11027824
7961172,10159092
7961172,8980418
10163990,6602226
10163990,8411998
10163990,7187144
10163990,6341621
10163990,4241993
10163990,2459162
10163990,7518501
7961340,1763728
7961340,8411998
7961340,9860108
7961340,2231953
7961340,7644837
7961345,6602226
7961345,7973500
7961345,1919795
7961345,822350
7961345,10467267
7961345,7187150
7961345,2937704
7961345,2537246
7961345,8183531
7961345,7644889
11216380,7187150
11216380,2009327
11216380,4117179
11216380,11216372
11216380,7308590
11216380,7182657
11216380,1535338
4159680,11027824
4159680,7308818
4159680,8148875
4159680,9972773
4159680,8411998
4159680,5966992
6247034,6056260
6247034,7308678
6247034,7308611
6247034,7308326
6247034,7187150
6247034,5730823
6247034,8411998
6247034,10159147
10919199,822398
10919199,10467239
10919199,6513266
10919199,118748
10919199,10100777
10919199,5858115
10919199,375620
10919199,8411999
10919199,8411827
10919199,7644889
10919199,1763909
10919199,9562627
1583674,8851766
1583674,7308326
1583674,3400594
1583674,7308678
1583674,7308517
1583674,10158436
1583674,10467267
1583674,3763529
426801,6835449
426801,11017342
426801,6093414
426849,7187150
426849,6716136
426849,4835358
426849,4835796
426849,290365
426849,10159092
1760383,7308497
1760383,11027824
1760383,8149224
1760383,10159092
1760383,7187150
3021933,11027824
3021933,7308818
3021933,4159680
3021933,5966992
3021933,6428165
3021933,2459162
3021933,5027976
1760235,8980305
1760235,7308179
1760235,8980418
1760235,8411998
1760235,6602226
1322914,6005883
1322914,6602226
1322914,2291104
1322914,1486613
1322914,7308326
1322914,6341621
1322914,4159846
1322914,1503556
1322914,5651761
1322914,10159092
1322914,11027824
1322914,1665256
1322914,5568826
1322914,1687131
1322883,6601628
1322883,6602226
1322883,8851766
1322883,7187150
1322883,6192351
1322883,9082831
1322883,8411909
1322883,7285113
1322883,7615184
1322883,4117228
1541856,6602226
1541856,8979793
1541856,7187144
1541856,7187150
1541991,6602226
1541991,5777394
1541991,6601628
1541991,8979539
1541991,822350
1541991,4578078
1541991,7308353
1542302,8980129
1542302,6602226
1542302,5927417
1542302,5927392
1542302,2953063
1542302,5777063
5341574,5777137
5341574,6601628
5341574,8314657
5341574,7187150
5341574,5777225
5341574,8980119
